Filename	Segment	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	drives	affiliation	achieve	power	reward	risk	work	leisure	home	money	relig	death
340495.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	7.14	1.79	0.00	0.00	3.57	1.79	1.79	3.57	1.79	0.00	1.79	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00
340712.txt	1	5.45	3.64	1.82	0.00	0.00	0.00	7.27	0.00	0.00	0.00	7.27	7.27	1.82	1.82	0.00	0.00	3.64	0.00	3.64	0.00	0.00	3.64	0.00	0.00	1.82	0.00	0.00	5.45	0.00	0.00
340808.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
340846.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.44	0.00	0.00	4.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
340932.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	4.17	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
340956.txt	1	2.38	2.38	0.00	0.00	0.00	0.00	7.14	2.38	0.00	4.76	0.00	2.38	2.38	0.00	0.00	0.00	0.00	0.00	4.76	2.38	2.38	0.00	2.38	0.00	2.38	4.76	0.00	0.00	2.38	0.00
341039.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	2.50	0.00	2.50	0.00	0.00	0.00	0.00	2.50	0.00	2.50	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
341229.txt	1	1.30	1.30	0.00	0.00	0.00	0.00	14.29	0.00	0.00	7.79	2.60	2.60	0.00	1.30	0.00	0.00	0.00	1.30	3.90	0.00	0.00	3.90	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00
341314.txt	1	4.35	4.35	0.00	0.00	0.00	0.00	11.96	0.00	0.00	7.61	0.00	4.35	3.26	1.09	0.00	0.00	0.00	0.00	2.17	0.00	1.09	1.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
347983.txt	1	9.84	6.56	3.28	0.00	1.64	0.00	19.67	4.92	1.64	8.20	0.00	13.11	1.64	1.64	3.28	4.92	1.64	3.28	6.56	3.28	1.64	0.00	0.00	1.64	0.00	1.64	6.56	0.00	0.00	0.00
357162.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	13.46	0.00	0.00	1.92	0.00	13.46	0.00	7.69	1.92	1.92	0.00	5.77	9.62	1.92	0.00	3.85	3.85	1.92	0.00	0.00	0.00	0.00	0.00	0.00
357463.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	5.56	5.56	0.00	2.78	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
359040.txt	1	1.18	1.18	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	4.71	1.18	0.00	2.35	1.18	2.35	0.00	7.06	0.00	2.35	3.53	1.18	0.00	11.76	0.00	0.00	15.29	0.00	0.00
362023.txt	1	5.49	4.40	1.10	0.00	0.00	1.10	27.47	0.00	4.40	1.10	12.09	16.48	3.30	1.10	6.59	8.79	1.10	4.40	9.89	4.40	1.10	3.30	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00
363929.txt	1	6.90	5.17	1.72	0.00	0.00	0.00	17.24	0.00	0.00	8.62	0.00	13.79	0.00	0.00	6.90	5.17	1.72	8.62	12.07	1.72	1.72	6.90	1.72	0.00	1.72	0.00	0.00	0.00	0.00	0.00
37031.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	2.22	0.00	8.89	0.00	1.11	0.00	3.33	1.11	3.33	3.33	0.00	2.22	1.11	1.11	0.00	0.00	1.11	0.00	0.00	0.00	0.00
381116.txt	1	7.55	7.55	0.00	0.00	0.00	0.00	7.55	0.00	0.00	0.00	0.00	14.15	2.83	3.77	3.77	4.72	0.94	2.83	13.21	2.83	4.72	2.83	4.72	0.94	6.60	2.83	0.00	0.00	0.00	0.00
381280.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.54	0.00	1.28	0.00	0.00	3.85	0.00	0.00	1.28	1.28	0.00	1.28	2.56	0.00	0.00	2.56	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00
38298.txt	1	1.23	0.00	1.23	0.00	0.00	1.23	7.41	0.00	0.00	2.47	0.00	12.35	1.23	1.23	2.47	4.94	0.00	6.17	11.11	2.47	1.23	6.17	0.00	1.23	2.47	0.00	0.00	0.00	0.00	0.00
38396.txt	1	2.50	2.50	0.00	0.00	0.00	0.00	7.50	0.00	0.00	2.50	2.50	5.00	0.00	0.00	5.00	0.00	0.00	0.00	17.50	2.50	0.00	12.50	0.00	2.50	2.50	0.00	0.00	0.00	0.00	0.00
389290.txt	1	2.22	1.11	1.11	0.00	0.00	1.11	5.56	0.00	0.00	0.00	0.00	22.22	7.78	10.00	0.00	5.56	1.11	4.44	4.44	0.00	1.11	2.22	0.00	1.11	2.22	0.00	0.00	0.00	0.00	0.00
389785.txt	1	6.25	2.08	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	2.08	6.25	2.08	2.08	0.00	4.17	2.08	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00
38986.txt	1	2.38	0.00	2.38	0.00	0.00	1.19	13.10	4.76	0.00	0.00	0.00	8.33	4.76	0.00	2.38	1.19	1.19	1.19	10.71	3.57	2.38	2.38	0.00	2.38	4.76	2.38	2.38	8.33	0.00	0.00
390483.txt	1	2.17	0.00	2.17	2.17	0.00	0.00	2.17	0.00	0.00	0.00	0.00	15.22	2.17	4.35	2.17	4.35	0.00	8.70	4.35	0.00	0.00	0.00	2.17	2.17	0.00	0.00	0.00	0.00	0.00	0.00
392169.txt	1	6.00	4.00	2.00	0.00	0.00	0.00	8.00	6.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	2.00	4.00	8.00	8.00	0.00	4.00	0.00	0.00	4.00	8.00	0.00	0.00	0.00	0.00	0.00
393748.txt	1	12.20	9.76	2.44	0.00	0.00	2.44	4.88	2.44	0.00	2.44	0.00	2.44	0.00	0.00	2.44	2.44	0.00	0.00	4.88	0.00	2.44	4.88	2.44	0.00	2.44	9.76	0.00	2.44	0.00	0.00
394506.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	0.00	0.00	2.17	0.00	0.00	4.35	0.00	0.00
394674.txt	1	1.41	1.41	0.00	0.00	0.00	0.00	5.63	0.00	0.00	1.41	0.00	5.63	0.00	1.41	0.00	4.23	0.00	0.00	1.41	0.00	1.41	0.00	0.00	0.00	4.23	4.23	2.82	0.00	0.00	0.00
396853.txt	1	2.27	2.27	0.00	0.00	0.00	0.00	11.36	0.00	0.00	9.09	0.00	6.82	2.27	2.27	0.00	0.00	2.27	0.00	4.55	0.00	2.27	2.27	0.00	0.00	13.64	0.00	0.00	0.00	0.00	0.00
398450.txt	1	5.94	0.99	4.95	2.97	0.00	1.98	8.91	0.00	0.00	2.97	0.00	10.89	0.00	5.94	1.98	2.97	0.99	1.98	4.95	0.00	0.99	2.97	1.98	0.99	0.99	0.00	0.00	0.00	0.00	0.00
399227.txt	1	2.56	0.00	2.56	1.28	0.00	1.28	8.97	6.41	0.00	2.56	0.00	14.10	3.85	0.00	5.13	2.56	2.56	3.85	6.41	0.00	2.56	2.56	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00
40051.txt	1	2.22	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	2.22	0.00	0.00	2.22	0.00	2.22	0.00	0.00	0.00	15.56	0.00	4.44	6.67	0.00	0.00
402351.txt	1	4.88	4.88	0.00	0.00	0.00	0.00	12.20	4.88	0.00	0.00	0.00	12.20	2.44	7.32	0.00	4.88	0.00	0.00	9.76	0.00	0.00	0.00	4.88	4.88	0.00	0.00	0.00	0.00	0.00	0.00
402893.txt	1	12.24	0.00	12.24	12.24	0.00	0.00	20.41	10.20	0.00	10.20	2.04	2.04	0.00	0.00	0.00	0.00	0.00	2.04	10.20	10.20	0.00	0.00	0.00	0.00	2.04	2.04	4.08	0.00	0.00	0.00
403806.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	19.40	0.00	0.00	1.49	1.49	17.91	2.99	4.48	2.99	4.48	1.49	4.48	2.99	0.00	1.49	1.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
404451.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.69	3.90	0.00	1.30	0.00	14.29	5.19	0.00	0.00	5.19	2.60	2.60	1.30	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
405565.txt	1	2.75	2.75	0.00	0.00	0.00	0.00	18.35	2.75	0.00	0.00	3.67	13.76	7.34	1.83	1.83	1.83	0.00	1.83	4.59	2.75	0.92	0.00	0.92	0.00	0.92	1.83	0.92	0.00	0.00	0.00
406050.txt	1	8.33	6.25	2.08	0.00	0.00	2.08	22.92	14.58	0.00	12.50	0.00	10.42	2.08	0.00	0.00	6.25	2.08	0.00	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
408563.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.20	1.64	0.00	0.00	3.28	6.56	1.64	3.28	0.00	1.64	0.00	0.00	3.28	1.64	0.00	1.64	0.00	0.00	1.64	1.64	0.00	0.00	0.00	0.00
409061.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	21.28	0.00	0.00	2.13	2.13	14.89	4.26	2.13	4.26	4.26	2.13	2.13	4.26	0.00	2.13	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
409699.txt	1	1.82	1.82	0.00	0.00	0.00	0.00	14.55	0.00	0.00	5.45	1.82	18.18	3.64	7.27	0.00	5.45	0.00	3.64	3.64	1.82	1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
410213.txt	1	1.96	0.98	0.98	0.00	0.00	0.98	11.76	5.88	0.00	0.98	0.00	12.75	0.98	5.88	0.00	0.98	1.96	3.92	3.92	0.00	2.94	0.98	0.00	0.00	7.84	0.00	0.98	0.98	0.00	0.00
413514.txt	1	2.44	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.07	2.44	2.44	7.32	12.20	0.00	4.88	14.63	0.00	4.88	0.00	7.32	2.44	0.00	0.00	0.00	0.00	0.00	0.00
413598.txt	1	2.60	1.30	1.30	1.30	0.00	0.00	7.79	0.00	0.00	1.30	1.30	19.48	5.19	3.90	2.60	6.49	2.60	3.90	7.79	0.00	0.00	6.49	0.00	1.30	5.19	0.00	0.00	0.00	0.00	0.00
413832.txt	1	1.89	0.00	1.89	0.00	0.00	1.89	15.09	3.77	0.00	5.66	0.00	11.32	1.89	0.00	3.77	0.00	1.89	3.77	7.55	0.00	7.55	0.00	5.66	1.89	0.00	0.00	0.00	0.00	0.00	0.00
414109.txt	1	5.38	2.15	3.23	0.00	0.00	0.00	6.45	0.00	0.00	1.08	0.00	13.98	2.15	1.08	3.23	8.60	0.00	6.45	4.30	0.00	0.00	1.08	1.08	2.15	0.00	0.00	0.00	0.00	0.00	0.00
414155.txt	1	3.77	0.00	3.77	1.89	0.00	1.89	7.55	1.89	0.00	1.89	0.00	7.55	0.00	1.89	0.00	3.77	0.00	3.77	7.55	0.00	3.77	0.00	1.89	1.89	0.00	0.00	0.00	0.00	0.00	0.00
414531.txt	1	8.13	4.07	4.07	0.00	1.63	0.00	6.50	4.07	0.00	0.81	0.00	10.57	0.00	3.25	0.81	1.63	4.07	0.81	4.07	0.00	0.00	0.00	1.63	2.44	0.00	0.81	0.00	0.81	0.00	0.81
415474.txt	1	7.55	2.83	4.72	0.00	0.00	3.77	14.15	0.00	0.00	0.94	8.49	8.49	2.83	0.94	0.94	1.89	0.94	1.89	6.60	0.94	0.00	5.66	0.00	0.00	5.66	0.00	0.00	0.00	0.00	0.00
415501.txt	1	5.95	3.57	2.38	1.19	0.00	0.00	17.86	9.52	0.00	1.19	0.00	14.29	1.19	2.38	2.38	5.95	0.00	5.95	16.67	0.00	0.00	5.95	5.95	4.76	4.76	0.00	0.00	0.00	0.00	0.00
415725.txt	1	4.17	2.08	2.08	1.04	0.00	0.00	10.42	5.21	0.00	1.04	0.00	16.67	1.04	2.08	3.12	9.38	0.00	6.25	3.12	0.00	0.00	1.04	0.00	2.08	4.17	7.29	0.00	0.00	0.00	0.00
416064.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	1.54	4.62	7.69	16.92	4.62	1.54	0.00	6.15	1.54	6.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
416956.txt	1	12.50	1.79	10.71	0.00	0.00	0.00	5.36	0.00	0.00	0.00	0.00	7.14	0.00	3.57	0.00	1.79	1.79	1.79	8.93	1.79	0.00	7.14	0.00	0.00	5.36	0.00	0.00	0.00	0.00	0.00
417080.txt	1	5.00	3.00	2.00	0.00	1.00	1.00	15.00	3.00	0.00	5.00	1.00	3.00	3.00	0.00	0.00	0.00	0.00	0.00	10.00	3.00	1.00	5.00	3.00	0.00	1.00	4.00	5.00	0.00	0.00	0.00
417766.txt	1	1.47	0.00	1.47	0.00	0.00	0.00	13.24	5.88	0.00	2.94	4.41	10.29	2.94	1.47	0.00	0.00	5.88	0.00	8.82	2.94	0.00	4.41	1.47	0.00	1.47	0.00	0.00	0.00	0.00	0.00
418137.txt	1	7.94	0.00	6.35	0.00	0.00	0.00	9.52	6.35	0.00	1.59	0.00	15.87	3.17	3.17	1.59	4.76	1.59	4.76	6.35	1.59	1.59	0.00	0.00	3.17	0.00	0.00	0.00	0.00	0.00	0.00
418415.txt	1	4.26	4.26	0.00	0.00	0.00	0.00	19.15	6.38	0.00	8.51	0.00	21.28	2.13	6.38	2.13	2.13	0.00	10.64	2.13	0.00	2.13	2.13	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
419280.txt	1	11.63	2.33	9.30	0.00	0.00	4.65	23.26	9.30	0.00	6.98	0.00	4.65	0.00	2.33	0.00	0.00	0.00	2.33	11.63	6.98	4.65	0.00	0.00	4.65	0.00	4.65	0.00	0.00	0.00	0.00
420850.txt	1	1.79	1.79	0.00	0.00	0.00	0.00	19.64	8.93	0.00	3.57	3.57	3.57	1.79	0.00	0.00	0.00	0.00	1.79	10.71	3.57	1.79	5.36	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00
422786.txt	1	1.67	0.00	1.67	0.00	0.00	1.67	6.67	0.00	0.00	0.00	0.00	15.00	1.67	5.00	0.00	6.67	0.00	5.00	5.00	0.00	3.33	1.67	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00
422955.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.90	0.00	0.00	3.57	0.00	5.95	2.38	2.38	0.00	1.19	0.00	1.19	3.57	0.00	1.19	1.19	1.19	0.00	1.19	1.19	0.00	0.00	0.00	0.00
424983.txt	1	15.56	15.56	0.00	0.00	0.00	0.00	11.11	0.00	0.00	2.22	2.22	11.11	4.44	4.44	0.00	2.22	0.00	0.00	2.22	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
425247.txt	1	3.64	3.64	0.00	0.00	0.00	0.00	9.09	3.64	0.00	0.00	0.00	5.45	5.45	0.00	0.00	0.00	0.00	0.00	5.45	0.00	0.00	3.64	0.00	1.82	0.00	5.45	0.00	0.00	0.00	0.00
426359.txt	1	3.77	3.77	0.00	0.00	0.00	0.00	11.32	0.00	0.00	7.55	3.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.43	1.89	7.55	0.00	0.00	0.00	5.66	0.00	0.00	0.00	0.00	0.00
428766.txt	1	1.79	1.79	0.00	0.00	0.00	0.00	5.36	0.00	0.00	1.79	0.00	10.71	3.57	0.00	1.79	1.79	1.79	3.57	3.57	0.00	1.79	1.79	0.00	1.79	3.57	0.00	0.00	0.00	0.00	0.00
429242.txt	1	2.82	1.41	1.41	0.00	0.00	1.41	12.68	4.23	0.00	1.41	0.00	12.68	0.00	4.23	0.00	1.41	2.82	5.63	2.82	0.00	1.41	1.41	0.00	0.00	7.04	0.00	1.41	1.41	0.00	0.00
430782.txt	1	1.85	1.85	0.00	0.00	0.00	0.00	9.26	1.85	0.00	5.56	0.00	3.70	0.00	0.00	0.00	1.85	1.85	0.00	3.70	1.85	0.00	1.85	0.00	0.00	5.56	5.56	0.00	1.85	0.00	0.00
430991.txt	1	5.19	2.60	2.60	0.00	0.00	1.30	2.60	0.00	0.00	0.00	0.00	12.99	2.60	6.49	0.00	2.60	1.30	2.60	3.90	1.30	1.30	1.30	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00
431427.txt	1	3.92	3.92	0.00	0.00	0.00	0.00	17.65	0.00	1.96	7.84	1.96	3.92	0.00	0.00	0.00	1.96	0.00	1.96	13.73	3.92	0.00	5.88	3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
432674.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.00	2.74	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.37	1.37	0.00	0.00	0.00	0.00
433047.txt	1	3.92	3.92	0.00	0.00	0.00	0.00	9.80	0.98	0.00	0.00	1.96	10.78	2.94	3.92	0.00	3.92	0.00	0.00	3.92	0.98	0.98	0.98	0.00	0.98	0.98	0.00	0.00	0.00	0.00	0.00
433368.txt	1	21.43	17.86	3.57	0.00	3.57	0.00	10.71	7.14	0.00	3.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	17.86	0.00	0.00	0.00	3.57
433415.txt	1	5.26	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	5.26	0.00	0.00	3.51	3.51	1.75	0.00	0.00	1.75	0.00	0.00	1.75	3.51	0.00	0.00	0.00	0.00
433463.txt	1	3.03	3.03	0.00	0.00	0.00	0.00	3.03	0.00	0.00	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	0.00	3.03	0.00	0.00	0.00	9.09	0.00	0.00	0.00	3.03	0.00
433743.txt	1	4.00	4.00	0.00	0.00	0.00	0.00	36.00	8.00	0.00	4.00	0.00	8.00	4.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	4.00	8.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
434378.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	9.38	0.00	0.00
434860.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.43	0.00	0.00	5.71	0.00	5.71	2.86	0.00	0.00	2.86	0.00	0.00	11.43	11.43	5.71	0.00	0.00	0.00	14.29	17.14	0.00	0.00	0.00	0.00
435019.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	13.04	8.70	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00
435290.txt	1	12.82	0.00	12.82	0.00	0.00	10.26	5.13	0.00	0.00	2.56	0.00	5.13	0.00	0.00	0.00	5.13	0.00	2.56	5.13	0.00	0.00	5.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
435341.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.06	0.00	0.00	3.03	0.00	4.55	1.52	0.00	0.00	0.00	1.52	1.52	3.03	1.52	1.52	1.52	0.00	0.00	1.52	4.55	0.00	0.00	0.00	0.00
435412.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.86	0.00	3.57	14.29	0.00	0.00
438048.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.63	0.00	0.00	1.32	0.00	1.32	1.32	0.00	0.00	0.00	0.00	0.00	2.63	0.00	1.32	1.32	0.00	0.00	7.89	0.00	0.00	0.00	0.00	0.00
438058.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
439026.txt	1	4.08	2.04	2.04	0.00	0.00	0.00	18.37	0.00	0.00	0.00	0.00	20.41	10.20	2.04	0.00	2.04	4.08	4.08	10.20	4.08	2.04	6.12	0.00	0.00	12.24	2.04	0.00	2.04	0.00	2.04
43994.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.39	0.00	0.00	3.39	0.00	13.56	1.69	1.69	5.08	3.39	1.69	5.08	0.00	0.00	0.00	0.00	0.00	0.00	1.69	1.69	0.00	5.08	0.00	0.00
442925.txt	1	3.51	3.51	0.00	0.00	0.00	0.00	12.28	1.75	5.26	0.00	5.26	1.75	0.00	0.00	0.00	0.00	0.00	1.75	12.28	8.77	0.00	3.51	0.00	0.00	5.26	8.77	0.00	0.00	0.00	0.00
443853.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.42	5.26	2.63	2.63	10.53	0.00	10.53	2.63	0.00	2.63	2.63	0.00	0.00	2.63	0.00	0.00	0.00	0.00	0.00
443945.txt	1	12.82	5.13	7.69	0.00	0.00	0.00	5.13	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	2.56	0.00	2.56	2.56	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
445752.txt	1	2.44	0.00	2.44	0.00	2.44	0.00	14.63	4.88	0.00	2.44	4.88	2.44	0.00	0.00	0.00	2.44	0.00	0.00	19.51	7.32	0.00	12.20	0.00	0.00	0.00	2.44	2.44	0.00	0.00	2.44
44686.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	4.55	0.00	4.55	4.55	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
447022.txt	1	2.27	0.00	2.27	0.00	2.27	0.00	11.36	0.00	0.00	0.00	0.00	11.36	2.27	4.55	0.00	4.55	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
447188.txt	1	10.00	5.00	5.00	0.00	0.00	0.00	25.00	0.00	0.00	5.00	0.00	20.00	5.00	5.00	0.00	7.50	0.00	5.00	10.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	2.50	0.00
447339.txt	1	3.57	3.57	0.00	0.00	0.00	0.00	8.93	0.00	0.00	0.00	0.00	8.93	3.57	3.57	0.00	1.79	0.00	0.00	3.57	1.79	1.79	1.79	0.00	0.00	0.00	0.00	0.00	0.00	1.79	0.00
448112.txt	1	6.67	4.44	2.22	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	11.11	2.22	2.22	0.00	4.44	2.22	2.22	8.89	0.00	2.22	4.44	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
448321.txt	1	1.10	1.10	0.00	0.00	0.00	0.00	14.29	5.49	0.00	5.49	0.00	8.79	1.10	3.30	0.00	2.20	0.00	4.40	2.20	0.00	1.10	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
448546.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.76	1.96	0.00	2.94	0.00	6.86	3.92	1.96	0.00	0.00	0.00	0.98	0.98	0.00	0.00	0.98	0.00	0.00	0.98	0.00	0.00	0.00	0.98	0.00
448630.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	22.89	0.00	0.00	4.82	0.00	20.48	6.02	7.23	0.00	7.23	0.00	2.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
448745.txt	1	2.30	2.30	0.00	0.00	0.00	0.00	11.49	1.15	0.00	3.45	0.00	11.49	3.45	3.45	0.00	4.60	0.00	0.00	4.60	1.15	1.15	1.15	0.00	1.15	1.15	0.00	0.00	0.00	1.15	0.00
448748.txt	1	4.26	3.19	1.06	0.00	1.06	0.00	10.64	0.00	0.00	0.00	2.13	19.15	4.26	1.06	0.00	12.77	0.00	8.51	5.32	1.06	1.06	1.06	3.19	0.00	0.00	3.19	0.00	0.00	2.13	0.00
449048.txt	1	4.44	4.44	0.00	0.00	0.00	0.00	4.44	0.00	0.00	0.00	0.00	13.33	2.22	2.22	0.00	8.89	0.00	8.89	11.11	0.00	0.00	8.89	2.22	0.00	8.89	0.00	0.00	0.00	0.00	0.00
449483.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	17.78	4.44	0.00	0.00	0.00	6.67	6.67	0.00	0.00	0.00	0.00	0.00	4.44	0.00	0.00	4.44	0.00	0.00	0.00	0.00	0.00	0.00	4.44	0.00
449573.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	17.86	3.57	0.00	0.00	0.00	7.14	3.57	0.00	0.00	3.57	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
449750.txt	1	13.04	8.70	4.35	4.35	0.00	0.00	6.52	0.00	0.00	0.00	0.00	39.13	13.04	0.00	0.00	10.87	4.35	13.04	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00
450018.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	15.57	3.28	0.00	1.64	0.00	10.66	7.38	3.28	0.00	0.00	0.00	0.00	4.10	0.00	1.64	4.10	1.64	0.00	0.00	0.00	0.00	0.00	2.46	0.00
450093.txt	1	4.17	2.08	2.08	0.00	0.00	2.08	16.67	2.08	0.00	0.00	0.00	14.58	14.58	0.00	0.00	0.00	0.00	0.00	6.25	0.00	2.08	4.17	0.00	0.00	10.42	2.08	0.00	0.00	6.25	0.00
450097.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	0.00	5.88	0.00	11.76	2.94	5.88	0.00	2.94	0.00	0.00	2.94	0.00	2.94	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
452036.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.13	0.00	2.56	0.00	0.00	0.00	2.56	5.13	0.00	2.56	2.56	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
452142.txt	1	2.44	2.44	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	17.07	0.00	4.88	2.44	7.32	2.44	2.44	12.20	2.44	0.00	9.76	0.00	2.44	2.44	0.00	0.00	0.00	0.00	0.00
