Filename	Segment	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	drives	affiliation	achieve	power	reward	risk	work	leisure	home	money	relig	death
214611.txt	1	6.06	3.03	3.03	0.00	0.00	3.03	18.18	7.58	3.03	7.58	3.03	3.03	1.52	0.00	0.00	0.00	1.52	0.00	3.03	3.03	0.00	0.00	0.00	0.00	0.00	1.52	1.52	0.00	0.00	3.03
224151.txt	1	3.30	3.30	0.00	0.00	0.00	0.00	7.69	1.10	0.00	0.00	1.10	7.69	3.30	2.20	0.00	2.20	0.00	2.20	4.40	0.00	0.00	4.40	0.00	0.00	1.10	0.00	0.00	0.00	0.00	0.00
227332.txt	1	2.86	0.00	2.86	0.00	0.00	1.43	7.14	0.00	0.00	0.00	4.29	8.57	0.00	0.00	2.86	4.29	0.00	2.86	5.71	1.43	0.00	2.86	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00
227637.txt	1	4.35	4.35	0.00	0.00	0.00	0.00	13.04	0.00	0.00	0.00	6.52	10.87	2.17	4.35	0.00	2.17	2.17	2.17	4.35	0.00	2.17	2.17	0.00	0.00	2.17	0.00	2.17	2.17	0.00	0.00
227968.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.08	0.00	0.00	0.00	0.00	9.23	1.54	3.08	0.00	3.08	1.54	3.08	3.08	0.00	0.00	3.08	0.00	0.00	12.31	0.00	0.00	0.00	0.00	0.00
231171.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.77	0.00	0.00	0.00	0.00	3.77	0.00	0.00	1.89	1.89	0.00	3.77	3.77	1.89	0.00	0.00	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00
233812.txt	1	3.45	3.45	0.00	0.00	0.00	0.00	6.90	0.00	0.00	0.00	0.00	6.90	6.90	0.00	0.00	0.00	0.00	0.00	3.45	0.00	3.45	0.00	0.00	0.00	6.90	6.90	0.00	0.00	0.00	0.00
234388.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	4.29	4.29	0.00	1.43	0.00	0.00	5.71	0.00	2.86	2.86	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00
234811.txt	1	7.69	7.69	0.00	0.00	0.00	0.00	8.97	0.00	0.00	0.00	0.00	6.41	0.00	1.28	0.00	5.13	0.00	3.85	5.13	0.00	3.85	1.28	3.85	0.00	8.97	0.00	1.28	5.13	0.00	0.00
235089.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.44	0.00	0.00	0.00	2.22	22.22	6.67	11.11	0.00	6.67	0.00	0.00	4.44	0.00	0.00	2.22	2.22	0.00	4.44	0.00	0.00	2.22	0.00	0.00
243761.txt	1	1.15	0.00	1.15	0.00	1.15	0.00	5.75	0.00	0.00	0.00	4.60	2.30	1.15	0.00	1.15	0.00	0.00	0.00	9.20	1.15	0.00	8.05	0.00	0.00	6.90	0.00	0.00	0.00	0.00	3.45
24779.txt	1	3.92	3.92	0.00	0.00	0.00	0.00	9.80	0.00	0.00	0.00	0.00	9.80	0.00	1.96	0.00	7.84	0.00	1.96	7.84	5.88	0.00	0.00	1.96	0.00	0.00	9.80	0.00	1.96	0.00	0.00
25515.txt	1	1.47	0.00	1.47	0.00	0.00	1.47	23.53	4.41	1.47	0.00	8.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.18	11.76	0.00	2.94	1.47	0.00	2.94	1.47	0.00	0.00	5.88	0.00
261680.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	23.81	7.14	0.00	9.52	0.00	7.14	0.00	0.00	0.00	0.00	0.00	7.14	14.29	7.14	4.76	2.38	0.00	0.00	2.38	2.38	0.00	0.00	0.00	0.00
2619.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.56	1.85	0.00	0.00	3.70	1.85	0.00	1.85	0.00	0.00	0.00	0.00	5.56	1.85	0.00	3.70	0.00	0.00	3.70	9.26	0.00	7.41	1.85	0.00
27302.txt	1	2.17	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.52	2.17	2.17	0.00	2.17	0.00	0.00	4.35	0.00	2.17	4.35	2.17	0.00	4.35	0.00	2.17	0.00	0.00	0.00
273124.txt	1	2.70	0.00	2.70	0.00	0.00	2.70	2.70	0.00	0.00	0.00	2.70	2.70	0.00	0.00	0.00	2.70	0.00	0.00	2.70	0.00	2.70	0.00	2.70	0.00	0.00	0.00	0.00	2.70	0.00	0.00
275049.txt	1	10.00	10.00	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	13.33	0.00	3.33	0.00	6.67	3.33	3.33	10.00	0.00	10.00	0.00	10.00	0.00	16.67	6.67	0.00	0.00	0.00	0.00
275610.txt	1	10.71	10.71	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	3.57	6.25	0.00	0.00	0.89	2.68	1.79	2.68	12.50	1.79	9.82	0.89	3.57	0.00	1.79	0.89	0.00	0.00	0.00	0.00
278863.txt	1	3.33	3.33	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	3.33	5.00	1.67	3.33	0.00	0.00	0.00	1.67	5.00	1.67	0.00	1.67	0.00	1.67	0.00	6.67	0.00	0.00	0.00	0.00
28229.txt	1	4.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	2.00	12.00	4.00	4.00	0.00	2.00	2.00	0.00	6.00	0.00	2.00	2.00	0.00	2.00	0.00	2.00	0.00	2.00	0.00	0.00
287000.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.82	6.86	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.84	3.92	0.00	3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
288028.txt	1	8.51	8.51	0.00	0.00	0.00	0.00	5.32	0.00	0.00	0.00	4.26	2.13	1.06	0.00	0.00	0.00	1.06	0.00	15.96	0.00	9.57	11.70	4.26	0.00	10.64	1.06	0.00	1.06	0.00	0.00
290091.txt	1	1.85	1.85	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	1.85	11.11	5.56	1.85	0.00	1.85	0.00	1.85	3.70	0.00	3.70	1.85	1.85	0.00	1.85	1.85	0.00	1.85	0.00	0.00
290775.txt	1	11.11	11.11	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	3.70	3.70	0.00	3.70	0.00	0.00	0.00	0.00	18.52	0.00	11.11	14.81	11.11	0.00	7.41	3.70	0.00	0.00	0.00	0.00
290779.txt	1	9.76	4.88	4.88	0.00	2.44	2.44	9.76	0.00	0.00	0.00	0.00	4.88	0.00	0.00	0.00	2.44	0.00	2.44	12.20	0.00	7.32	4.88	7.32	0.00	7.32	0.00	0.00	2.44	0.00	0.00
290830.txt	1	4.82	4.82	0.00	0.00	0.00	0.00	7.23	0.00	0.00	0.00	4.82	7.23	1.20	1.20	0.00	2.41	1.20	1.20	9.64	0.00	4.82	6.02	3.61	0.00	3.61	4.82	0.00	0.00	1.20	0.00
292021.txt	1	1.32	0.00	1.32	0.00	1.32	0.00	9.21	0.00	3.95	1.32	1.32	3.95	1.32	0.00	0.00	0.00	1.32	1.32	3.95	0.00	0.00	3.95	0.00	0.00	1.32	0.00	0.00	1.32	0.00	2.63
294347.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.77	0.00	1.89	0.00	1.89	1.89	0.00	0.00	0.00	1.89	0.00	0.00	3.77	0.00	0.00	3.77	0.00	0.00	1.89	1.89	0.00	5.66	0.00	0.00
295135.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.41	0.00	0.00	0.00	0.00	3.70	1.85	1.85	0.00	0.00	0.00	0.00	3.70	1.85	0.00	1.85	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.00
295415.txt	1	3.03	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.06	0.00	3.03	0.00	3.03	0.00	0.00	9.09	0.00	6.06	9.09	3.03	0.00	3.03	3.03	0.00	0.00	0.00	0.00
297494.txt	1	5.88	5.88	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.00	0.00	9.80	0.00	0.00	0.00	5.88	0.00	3.92	5.88	0.00	5.88	0.00	3.92	0.00	7.84	1.96	0.00	5.88	0.00	0.00
297970.txt	1	2.08	0.00	2.08	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	2.08	0.00	0.00	4.17	0.00	0.00	2.08	0.00	0.00
300122.txt	1	1.82	1.82	0.00	0.00	0.00	0.00	7.27	1.82	0.00	0.00	5.45	1.82	1.82	0.00	0.00	0.00	0.00	0.00	5.45	1.82	3.64	0.00	0.00	0.00	1.82	1.82	0.00	0.00	0.00	0.00
300387.txt	1	5.97	5.97	0.00	0.00	0.00	0.00	2.99	0.00	0.00	0.00	0.00	2.99	0.00	1.49	0.00	1.49	0.00	0.00	11.94	7.46	7.46	1.49	2.99	0.00	8.96	7.46	0.00	1.49	0.00	0.00
304916.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	2.38	4.76	0.00	0.00	2.38	2.38	0.00	0.00	2.38	0.00	0.00	0.00	2.38	0.00	4.76	0.00	0.00	7.14	0.00	0.00
30769.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	14.74	0.00	0.00	0.00	5.26	4.21	1.05	1.05	0.00	2.11	0.00	0.00	3.16	2.11	0.00	1.05	0.00	0.00	0.00	1.05	0.00	0.00	0.00	0.00
317467.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
318065.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00	2.17	0.00	0.00	6.52	6.52	0.00	0.00	0.00	0.00	0.00	2.17	2.17	0.00	0.00	0.00	0.00	6.52	0.00	2.17	4.35	0.00	0.00
318579.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	7.41	3.70	0.00	22.22	0.00	3.70	11.11	0.00	0.00
321918.txt	1	2.33	2.33	0.00	0.00	0.00	0.00	4.65	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	2.33	0.00	0.00	2.33	0.00	0.00	2.33	0.00	0.00	2.33	6.98	0.00	11.63	0.00	0.00
321976.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.13	0.00	0.00	0.00	2.13	6.38	2.13	2.13	0.00	2.13	0.00	0.00	4.26	0.00	2.13	2.13	0.00	0.00	8.51	4.26	0.00	6.38	0.00	0.00
323504.txt	1	2.17	2.17	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	2.17	2.17	4.35	2.17	0.00	6.52	2.17	0.00	10.87	0.00	0.00
323815.txt	1	1.43	1.43	0.00	0.00	0.00	0.00	11.43	1.43	2.86	1.43	0.00	2.86	1.43	0.00	0.00	1.43	0.00	0.00	15.71	4.29	1.43	7.14	4.29	0.00	10.00	2.86	0.00	2.86	0.00	0.00
325090.txt	1	3.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.07	1.79	3.57	0.00	1.79	5.36	3.57	1.79	0.00	1.79	1.79	1.79	0.00	1.79	0.00	0.00	3.57	0.00	0.00
325191.txt	1	4.08	4.08	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	2.04	2.04	0.00	2.04	0.00	0.00	0.00	0.00	6.12	0.00	0.00	4.08	2.04	0.00	12.24	0.00	0.00	16.33	0.00	0.00
325292.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	8.00	4.00	0.00	8.00	0.00	0.00
332951.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	12.90	11.29	0.00	3.23	6.45	6.45	1.61	0.00	0.00	3.23	0.00	1.61	9.68	3.23	0.00	6.45	0.00	0.00	0.00	1.61	0.00	0.00	0.00	0.00
334145.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	2.02	0.00	1.01	0.00	0.00	1.01	0.00	1.01	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
334331.txt	1	5.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	2.50	2.50	2.50	0.00	0.00	0.00	0.00	0.00	7.50	2.50	2.50	2.50	2.50	0.00	0.00	5.00	0.00	0.00	0.00	0.00
334433.txt	1	2.44	2.44	0.00	0.00	0.00	0.00	7.32	2.44	0.00	4.88	0.00	4.88	4.88	0.00	0.00	0.00	0.00	0.00	2.44	2.44	0.00	0.00	0.00	0.00	2.44	0.00	7.32	4.88	0.00	0.00
334486.txt	1	2.22	0.00	2.22	0.00	0.00	2.22	2.22	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	2.22	0.00	0.00	2.22	0.00	0.00	2.22	0.00	0.00
334635.txt	1	2.27	2.27	0.00	0.00	0.00	0.00	9.09	2.27	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	2.27	2.27	0.00	0.00	2.27	4.55	0.00	0.00	0.00	0.00
334636.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	1.79	3.57	0.00	1.79	0.00	0.00	0.00	1.79	10.71	0.00	5.36	5.36	1.79	0.00	5.36	1.79	0.00	0.00	0.00	0.00
334704.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
335245.txt	1	7.25	4.35	2.90	0.00	0.00	0.00	10.14	0.00	0.00	0.00	1.45	1.45	1.45	0.00	0.00	0.00	0.00	0.00	13.04	7.25	2.90	4.35	2.90	0.00	2.90	8.70	0.00	0.00	0.00	5.80
335694.txt	1	3.39	0.00	3.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.08	0.00	0.00	0.00	3.39	1.69	1.69	1.69	0.00	0.00	1.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
335711.txt	1	1.96	1.96	0.00	0.00	0.00	0.00	7.84	0.00	1.96	0.00	3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.92	1.96	1.96	1.96	0.00	0.00	3.92	3.92	0.00	0.00	0.00	0.00
335931.txt	1	6.90	6.90	0.00	0.00	0.00	0.00	6.90	0.00	0.00	0.00	3.45	10.34	6.90	0.00	0.00	3.45	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.34	0.00	0.00	0.00	0.00
335994.txt	1	4.55	4.55	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.82	0.00	0.00	2.27	2.27	2.27	0.00	4.55	0.00	0.00	0.00	0.00
336089.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	13.89	2.78	0.00	0.00	2.78	8.33	5.56	0.00	0.00	2.78	0.00	2.78	8.33	8.33	0.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00
336849.txt	1	3.39	0.00	3.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.08	0.00	0.00	0.00	3.39	1.69	1.69	1.69	0.00	0.00	1.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
337342.txt	1	1.67	0.00	1.67	0.00	1.67	0.00	15.00	0.00	0.00	0.00	11.67	3.33	0.00	0.00	0.00	0.00	0.00	3.33	6.67	0.00	1.67	3.33	1.67	0.00	0.00	0.00	0.00	0.00	0.00	3.33
337347.txt	1	1.72	1.72	0.00	0.00	0.00	0.00	22.41	10.34	0.00	5.17	12.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.07	6.90	0.00	5.17	0.00	0.00	1.72	0.00	0.00	0.00	0.00	3.45
337365.txt	1	1.85	1.85	0.00	0.00	0.00	0.00	9.26	0.00	0.00	0.00	3.70	1.85	0.00	1.85	0.00	0.00	0.00	0.00	5.56	0.00	1.85	5.56	0.00	0.00	5.56	5.56	3.70	1.85	0.00	11.11
337396.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.67	1.67	0.00	0.00	3.33	8.33	3.33	3.33	0.00	0.00	0.00	1.67	6.67	1.67	0.00	3.33	0.00	1.67	0.00	1.67	1.67	0.00	0.00	3.33
337469.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.98	0.00	0.00	0.00	2.33	2.33	2.33	0.00	0.00	2.33	0.00	0.00	6.98	0.00	0.00	6.98	0.00	0.00	9.30	0.00	0.00	0.00	0.00	2.33
337509.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.87	2.17	0.00	0.00	8.70	6.52	4.35	2.17	0.00	0.00	0.00	0.00	2.17	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	2.17	0.00	2.17
337522.txt	1	2.13	2.13	0.00	0.00	0.00	0.00	8.51	0.00	0.00	0.00	4.26	2.13	0.00	0.00	0.00	2.13	0.00	2.13	6.38	2.13	2.13	4.26	0.00	0.00	0.00	12.77	0.00	0.00	0.00	4.26
337586.txt	1	5.88	5.88	0.00	0.00	0.00	0.00	2.94	0.00	0.00	0.00	0.00	2.94	0.00	0.00	0.00	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.94	0.00	0.00	0.00	2.94
337590.txt	1	1.37	1.37	0.00	0.00	0.00	0.00	5.48	0.00	0.00	0.00	2.74	8.22	5.48	0.00	0.00	0.00	1.37	1.37	5.48	1.37	1.37	2.74	2.74	0.00	0.00	0.00	1.37	0.00	0.00	1.37
337744.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	3.12	3.12	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25
338032.txt	1	3.92	3.92	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	1.96	1.96	0.00	0.00	0.00	0.00	1.96	0.00	9.80	0.00	9.80	7.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
340713.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	6.67	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00
340804.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
340875.txt	1	3.92	3.92	0.00	0.00	0.00	0.00	3.92	0.00	0.00	0.00	1.96	3.92	1.96	0.00	0.00	0.00	0.00	1.96	1.96	0.00	0.00	0.00	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00
340891.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	20.00	8.00	4.00	0.00	8.00	0.00	4.00	8.00	0.00	0.00	8.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00
341003.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.65	0.00	4.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
341244.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	4.17	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38308.txt	1	4.88	0.00	4.88	0.81	3.25	0.81	12.20	4.07	0.00	1.63	1.63	3.25	0.00	0.00	2.44	1.63	0.00	0.81	4.07	0.00	0.00	4.07	0.00	0.00	0.81	0.00	1.63	1.63	0.00	3.25
387496.txt	1	7.55	1.89	5.66	0.00	5.66	0.00	6.60	0.00	0.00	0.00	4.72	1.89	0.00	0.94	0.00	0.94	0.00	0.00	3.77	0.94	0.00	2.83	0.00	0.00	2.83	2.83	0.00	0.94	0.00	4.72
387603.txt	1	7.32	4.88	2.44	0.00	2.44	0.00	1.22	0.00	0.00	0.00	1.22	2.44	1.22	1.22	0.00	0.00	0.00	0.00	17.07	2.44	2.44	12.20	0.00	0.00	6.10	0.00	0.00	0.00	0.00	2.44
388600.txt	1	6.48	0.93	5.56	0.00	4.63	0.00	18.52	3.70	0.00	0.00	11.11	11.11	0.00	6.48	0.00	3.70	0.93	1.85	24.07	2.78	1.85	19.44	0.93	0.93	1.85	0.00	0.00	0.00	0.93	2.78
393069.txt	1	1.10	0.55	0.55	0.00	0.55	0.00	8.24	3.30	1.65	0.55	2.20	4.95	2.75	0.55	0.55	0.55	0.55	0.00	9.89	4.40	1.10	3.30	1.10	0.00	2.20	2.75	2.20	0.00	0.00	1.65
393395.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.74	0.00	0.00	0.00	0.00	13.70	5.48	8.22	1.37	0.00	0.00	0.00	10.96	2.74	0.00	8.22	0.00	0.00	1.37	0.00	0.00	0.00	0.00	0.00
395940.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	2.22	22.22	8.89	6.67	2.22	2.22	0.00	2.22	2.22	0.00	0.00	0.00	0.00	2.22	2.22	0.00	0.00	0.00	0.00	0.00
399003.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	6.67	0.00	6.67	13.33	6.67	6.67	0.00	0.00	0.00	0.00	6.67	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
403256.txt	1	2.78	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	2.78	0.00	0.00	5.56	0.00	5.56	2.78	2.78	0.00	0.00	5.56	0.00	0.00	0.00	0.00
404064.txt	1	8.82	5.88	2.94	0.00	0.00	0.98	14.71	0.00	0.98	3.92	0.98	5.88	1.96	0.98	1.96	1.96	0.00	1.96	3.92	0.98	0.00	0.98	1.96	0.00	0.00	5.88	0.00	0.00	0.00	2.94
405238.txt	1	4.55	2.27	0.00	0.00	0.00	0.00	11.36	0.00	0.00	0.00	4.55	4.55	4.55	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
406314.txt	1	2.50	0.00	2.50	0.00	2.50	0.00	25.00	10.00	0.00	7.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.50	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50
406315.txt	1	7.04	5.63	1.41	0.00	0.00	0.00	7.04	1.41	0.00	2.82	1.41	8.45	4.23	1.41	0.00	5.63	0.00	0.00	7.04	2.82	1.41	0.00	1.41	1.41	2.82	5.63	0.00	0.00	0.00	0.00
408945.txt	1	7.69	7.69	0.00	0.00	0.00	0.00	3.85	0.00	1.92	0.00	1.92	1.92	0.00	0.00	0.00	0.00	1.92	0.00	9.62	1.92	1.92	5.77	3.85	0.00	1.92	1.92	0.00	0.00	0.00	0.00
410905.txt	1	2.70	2.70	0.00	0.00	0.00	0.00	13.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.41	5.41	0.00	0.00	0.00	0.00	16.22	0.00	0.00	2.70	0.00	0.00
411031.txt	1	2.00	2.00	0.00	0.00	0.00	0.00	14.00	6.00	0.00	0.00	4.00	4.00	2.00	0.00	0.00	2.00	0.00	0.00	12.00	8.00	0.00	2.00	2.00	0.00	0.00	6.00	2.00	0.00	0.00	0.00
411782.txt	1	4.08	2.04	2.04	0.00	0.00	2.04	4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.20	4.08	2.04	4.08	0.00	0.00	4.08	0.00	2.04	0.00	6.12	0.00
413858.txt	1	6.52	4.35	2.17	0.00	0.00	2.17	17.39	6.52	0.00	2.17	4.35	17.39	2.17	2.17	2.17	4.35	0.00	6.52	4.35	2.17	2.17	2.17	2.17	0.00	6.52	0.00	0.00	0.00	0.00	0.00
415072.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	14.29	9.52	0.00	0.00	0.00	9.52	0.00	4.76	0.00	4.76	0.00	0.00	9.52	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
415135.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	13.04	8.70	0.00	0.00	0.00	4.35	0.00	4.35	0.00	0.00	0.00	0.00	21.74	8.70	8.70	13.04	8.70	0.00	0.00	4.35	0.00	0.00	0.00	0.00
416305.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.45	3.23	0.00	3.23	0.00	0.00	0.00	6.45	0.00	0.00	0.00	0.00
417391.txt	1	7.55	0.00	7.55	0.00	0.00	1.89	9.43	0.00	0.00	0.00	0.00	11.32	5.66	1.89	0.00	1.89	1.89	0.00	16.98	7.55	0.00	7.55	1.89	0.00	1.89	5.66	0.00	0.00	0.00	3.77
418022.txt	1	4.84	1.61	3.23	0.00	0.00	0.00	8.06	0.00	0.00	0.00	3.23	1.61	0.00	1.61	0.00	0.00	0.00	0.00	3.23	0.00	0.00	1.61	1.61	0.00	0.00	4.84	1.61	0.00	0.00	4.84
419220.txt	1	1.85	1.85	0.00	0.00	0.00	0.00	7.41	0.00	0.00	0.00	1.85	3.70	1.85	1.85	0.00	0.00	0.00	0.00	9.26	3.70	3.70	5.56	1.85	0.00	1.85	11.11	0.00	0.00	1.85	0.00
419657.txt	1	2.33	0.00	2.33	0.00	0.00	0.00	18.60	4.65	0.00	0.00	0.00	4.65	0.00	0.00	2.33	0.00	2.33	0.00	16.28	4.65	4.65	4.65	4.65	2.33	9.30	2.33	2.33	6.98	0.00	0.00
421764.txt	1	5.13	2.56	2.56	0.00	0.00	0.00	10.26	0.00	0.00	0.00	0.00	15.38	7.69	2.56	5.13	2.56	2.56	5.13	0.00	0.00	0.00	0.00	0.00	0.00	2.56	0.00	2.56	0.00	0.00	0.00
422888.txt	1	4.00	2.00	2.00	2.00	0.00	0.00	12.00	0.00	0.00	0.00	4.00	12.00	4.00	2.00	0.00	2.00	0.00	4.00	6.00	2.00	0.00	0.00	2.00	2.00	0.00	4.00	2.00	0.00	2.00	0.00
423754.txt	1	3.12	1.56	1.56	0.00	1.56	0.00	9.38	0.00	0.00	0.00	1.56	14.06	4.69	3.12	0.00	1.56	1.56	3.12	4.69	0.00	1.56	3.12	3.12	0.00	3.12	0.00	0.00	0.00	1.56	0.00
424356.txt	1	4.76	4.76	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	21.43	4.76	4.76	2.38	9.52	0.00	0.00	7.14	2.38	0.00	2.38	2.38	0.00	4.76	0.00	0.00	0.00	0.00	0.00
