Filename	Segment	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	drives	affiliation	achieve	power	reward	risk	work	leisure	home	money	relig	death
231506.txt	1	3.85	3.85	0.00	0.00	0.00	0.00	2.88	0.00	0.00	0.00	0.00	1.92	0.00	0.96	0.96	0.96	0.00	0.00	4.81	0.00	0.00	0.96	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
232644.txt	1	5.71	0.00	5.71	0.00	5.71	0.00	4.29	0.00	0.00	0.00	0.00	2.86	0.00	0.00	1.43	1.43	0.00	2.86	10.00	2.86	0.00	5.71	0.00	1.43	0.00	0.00	0.00	0.00	0.00	5.71
233934.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	10.71	0.00	1.79	0.00	8.93	0.00	5.36	5.36	0.00	1.79	1.79	1.79	0.00	1.79	0.00	0.00	0.00	0.00	0.00
23550.txt	1	2.27	2.27	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	6.82	0.00	2.27	0.00	2.27	0.00	2.27	4.55	2.27	0.00	2.27	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
236732.txt	1	6.15	2.79	3.35	1.12	0.00	0.56	0.56	0.00	0.00	0.00	0.00	7.82	0.00	5.03	0.56	2.23	0.00	1.12	2.79	0.56	1.12	0.00	0.56	1.68	2.79	0.56	0.00	0.00	0.00	0.00
237370.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00	2.17	0.00	0.00	2.17	0.00	0.00	2.17	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00
23947.txt	1	1.02	1.02	0.00	0.00	0.00	0.00	3.06	0.00	0.00	0.00	0.00	6.12	0.00	3.06	0.00	2.04	0.00	1.02	3.06	1.02	1.02	1.02	0.00	0.00	4.08	0.00	0.00	0.00	0.00	0.00
239619.txt	1	2.78	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	2.78	4.17	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00
239683.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.77	0.00	0.00	0.00	0.00	9.43	0.00	0.00	1.89	5.66	3.77	1.89	9.43	0.00	0.00	9.43	0.00	0.00	3.77	0.00	0.00	11.32	0.00	0.00
241151.txt	1	13.56	13.56	0.00	0.00	0.00	0.00	5.08	0.00	1.69	0.00	0.00	6.78	0.00	1.69	1.69	3.39	1.69	3.39	1.69	0.00	1.69	0.00	0.00	0.00	20.34	0.00	0.00	13.56	0.00	0.00
241300.txt	1	3.45	2.59	0.86	0.00	0.00	0.00	4.31	0.00	0.86	0.86	0.00	14.66	2.59	1.72	2.59	4.31	1.72	5.17	3.45	0.00	0.86	1.72	0.86	0.86	3.45	0.00	0.00	4.31	0.00	0.00
241563.txt	1	1.72	1.72	0.00	0.00	0.00	0.00	8.62	0.00	0.00	0.00	0.00	17.24	1.72	0.00	3.45	6.90	0.00	15.52	8.62	0.00	6.90	1.72	0.00	0.00	12.07	0.00	0.00	1.72	0.00	0.00
24168.txt	1	2.22	0.00	2.22	0.00	0.00	2.22	4.44	0.00	0.00	0.00	0.00	4.44	0.00	0.00	2.22	0.00	0.00	2.22	4.44	0.00	0.00	4.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
242993.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	2.86	1.43	1.43	4.29	0.00	1.43	1.43	0.00	0.00	1.43	0.00	0.00	1.43	1.43	0.00	0.00	0.00	0.00
244120.txt	1	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	2.08	0.00	0.00	2.08	0.00	0.00	8.33	2.08	2.08	0.00	2.08	2.08	6.25	2.08	0.00	0.00	0.00	0.00
244533.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.47	1.05	0.00	0.00	0.00	6.32	0.00	1.05	0.00	2.11	3.16	0.00	6.32	3.16	0.00	2.11	1.05	0.00	2.11	6.32	1.05	1.05	0.00	0.00
245939.txt	1	1.72	1.72	0.00	0.00	0.00	0.00	8.62	0.00	0.00	0.00	1.72	8.62	0.00	3.45	0.00	1.72	0.00	3.45	5.17	0.00	0.00	3.45	0.00	1.72	0.00	0.00	0.00	1.72	0.00	0.00
247717.txt	1	2.56	2.56	0.00	0.00	0.00	0.00	5.13	0.00	0.00	0.00	0.00	7.69	2.56	0.00	2.56	5.13	0.00	5.13	2.56	0.00	1.28	2.56	1.28	0.00	0.00	2.56	3.85	0.00	0.00	0.00
247872.txt	1	3.33	3.33	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	5.00	1.67	0.00	1.67	0.00	1.67	1.67	3.33	0.00	1.67	0.00	1.67	0.00	0.00	5.00	0.00	0.00	0.00	1.67
249505.txt	1	1.96	1.96	0.00	0.00	0.00	0.00	3.92	0.00	1.96	0.00	0.00	5.88	0.00	1.96	0.00	3.92	0.00	0.00	1.96	0.00	0.00	1.96	0.00	0.00	7.84	1.96	1.96	0.00	0.00	0.00
249706.txt	1	1.75	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	3.51	1.75	1.75	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	3.51	0.00	0.00	5.26	0.00	0.00
25375.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	4.92	1.64	3.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	0.00
254076.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.28	4.26	2.13	0.00	10.64	4.26	6.38	0.00	0.00	0.00	0.00	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00
25899.txt	1	2.67	0.00	2.67	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00	2.67	1.33	0.00	0.00	0.00	1.33	0.00	5.33	1.33	1.33	2.67	0.00	1.33	1.33	0.00	1.33	1.33	0.00	0.00
259235.txt	1	2.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	2.00	2.00	0.00	2.00	6.00	0.00	2.00	6.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00
263261.txt	1	0.88	0.88	0.00	0.00	0.00	0.00	7.89	0.00	0.00	0.00	1.75	7.89	0.00	1.75	1.75	4.39	0.88	1.75	7.02	0.00	2.63	3.51	3.51	0.00	13.16	0.00	0.00	0.00	0.00	0.00
264410.txt	1	5.17	0.00	5.17	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.62	0.00	1.72	1.72	6.90	0.00	1.72	3.45	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
267245.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.44	0.00	2.22	0.00	0.00	11.11	2.22	2.22	3.33	2.22	2.22	1.11	6.67	1.11	0.00	2.22	3.33	0.00	4.44	0.00	0.00	2.22	0.00	0.00
268019.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	6.00	0.00	0.00	0.00
268110.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.37	0.00	0.00	1.12	0.00	2.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25	0.00	6.74	0.00	0.00	0.00
268383.txt	1	2.50	0.83	1.67	0.83	0.00	0.83	7.50	0.00	0.00	0.00	0.00	5.83	0.00	0.00	4.17	0.83	0.83	1.67	2.50	0.00	0.00	2.50	0.00	0.00	1.67	1.67	0.00	0.00	0.00	0.00
269345.txt	1	6.67	6.67	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.67	1.67	0.00	0.00	0.00
275372.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	4.65	2.33	1.16	0.00	2.33	0.00	1.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
276131.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	8.89	2.22	0.00	0.00	2.22	2.22	2.22	4.44	0.00	0.00	4.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
276245.txt	1	2.86	0.00	2.86	0.00	0.00	2.86	10.00	0.00	0.00	0.00	0.00	11.43	4.29	0.00	2.86	4.29	0.00	4.29	4.29	0.00	4.29	0.00	0.00	2.86	1.43	0.00	0.00	0.00	0.00	0.00
276774.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
277423.txt	1	5.41	5.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.41	5.41	0.00	0.00	0.00	0.00	0.00	2.70	0.00	0.00	2.70	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00
277969.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.77	0.00	0.00	0.00	0.00
279195.txt	1	2.56	2.56	0.00	0.00	0.00	0.00	2.56	0.00	0.00	0.00	0.00	5.13	0.00	0.00	0.00	0.00	2.56	2.56	2.56	0.00	2.56	0.00	0.00	0.00	2.56	2.56	0.00	0.00	0.00	0.00
279229.txt	1	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	6.00	3.00	1.00	4.00	0.00	3.00	4.00	1.00	0.00	1.00	1.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00
279987.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.77	0.00	0.00	0.00	0.00	5.77	0.00	0.00	0.00	5.77	0.00	1.92	15.38	5.77	0.00	3.85	0.00	5.77	0.00	0.00	0.00	0.00	0.00	0.00
281199.txt	1	1.72	1.72	0.00	0.00	0.00	0.00	3.45	0.00	1.72	0.00	0.00	10.34	0.00	1.72	1.72	0.00	6.90	1.72	1.72	0.00	0.00	1.72	0.00	0.00	8.62	0.00	0.00	17.24	0.00	0.00
281277.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.96	0.00	3.70	0.00	3.70	5.56	1.85	1.85	0.00	0.00	0.00	1.85	0.00	5.56	0.00	0.00	12.96	0.00	0.00
282277.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.93	3.57	1.79	0.00	1.79	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
283547.txt	1	2.41	2.41	0.00	0.00	0.00	0.00	2.41	0.00	0.00	0.00	0.00	8.43	0.00	2.41	1.20	3.61	0.00	4.82	1.20	0.00	0.00	0.00	1.20	0.00	0.00	0.00	6.02	0.00	0.00	0.00
284150.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.52	0.00	4.35	0.00	2.17	0.00	0.00	2.17	0.00	0.00	2.17	0.00	0.00	0.00	0.00	8.70	2.17	0.00	0.00
285605.txt	1	2.50	0.00	2.50	1.25	1.25	0.00	3.75	0.00	0.00	0.00	0.00	11.25	0.00	1.25	2.50	5.00	0.00	2.50	5.00	0.00	0.00	2.50	2.50	0.00	0.00	2.50	2.50	1.25	0.00	0.00
286249.txt	1	3.77	3.77	0.00	0.00	0.00	0.00	11.32	0.00	0.00	0.00	0.00	11.32	1.89	0.00	0.00	7.55	0.00	1.89	1.89	0.00	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
286374.txt	1	2.63	2.63	0.00	0.00	0.00	0.00	2.63	0.00	0.00	0.00	0.00	18.42	5.26	5.26	0.00	5.26	2.63	0.00	2.63	0.00	0.00	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28892.txt	1	2.22	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.89	0.00	4.44	2.22	2.22	0.00	4.44	2.22	0.00	0.00	0.00	0.00	2.22	2.22	0.00	0.00	0.00	0.00	0.00
289249.txt	1	5.26	2.63	1.32	0.00	0.00	0.00	6.58	0.00	0.00	0.00	0.00	11.84	2.63	3.95	1.32	2.63	0.00	5.26	9.21	2.63	2.63	3.95	0.00	2.63	10.53	3.95	0.00	0.00	0.00	0.00
295261.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.92	1.98	0.99	3.96	0.00	2.97	0.99	1.98	0.00	0.00	0.00	0.00	5.94	1.98	0.99	0.99	1.98	0.00	1.98	3.96	1.98	0.00	0.00	0.00
296987.txt	1	5.56	5.56	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	2.78	0.00	0.00	11.11	2.78	2.78	5.56	2.78	0.00	5.56	0.00	0.00	2.78	0.00	0.00
297672.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.54	0.00	0.00	0.00	0.00	11.54	0.00	1.28	2.56	5.13	0.00	10.26	3.85	0.00	2.56	1.28	0.00	0.00	6.41	0.00	0.00	7.69	0.00	0.00
297710.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0.00	1.67	13.33	10.00	6.67	3.33	0.00	0.00	8.33	13.33	0.00	0.00	0.00	0.00
298608.txt	1	1.74	1.74	0.00	0.00	0.00	0.00	9.57	0.00	0.00	0.00	0.00	14.78	0.87	0.87	4.35	5.22	0.00	9.57	2.61	0.00	0.00	2.61	0.00	0.00	6.09	0.00	3.48	11.30	0.00	0.00
299128.txt	1	1.19	1.19	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	8.33	0.00	2.38	2.38	1.19	1.19	2.38	1.19	0.00	1.19	0.00	0.00	0.00	1.19	0.00	2.38	1.19	0.00	0.00
299393.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	19.05	0.00	4.76	0.00	4.76	2.38	9.52	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00
300871.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.26	0.00	0.00	0.00	0.00	9.26	0.00	0.00	0.00	1.85	7.41	0.00	9.26	3.70	1.85	0.00	3.70	0.00	9.26	0.00	3.70	0.00	0.00	0.00
301852.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.44	0.00	4.44	0.00	0.00	0.00	4.44	0.00	4.44	17.78	0.00	0.00
304016.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.71	0.00	2.86	0.00	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00
305109.txt	1	1.27	1.27	0.00	0.00	0.00	0.00	6.33	0.00	0.00	0.00	0.00	10.13	1.27	2.53	0.00	2.53	1.27	2.53	8.86	3.80	6.33	0.00	3.80	0.00	6.33	6.33	0.00	2.53	0.00	0.00
307694.txt	1	3.57	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	7.14	0.00	0.00
309148.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	2.70	13.51	0.00	5.41	8.11	5.41	0.00	13.51	0.00	0.00	5.41	0.00	0.00
309243.txt	1	1.06	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.89	1.06	5.32	0.00	6.38	0.00	5.32	5.32	0.00	0.00	3.19	1.06	1.06	4.26	0.00	2.13	2.13	0.00	0.00
309293.txt	1	3.45	3.45	0.00	0.00	0.00	0.00	3.45	0.00	0.00	0.00	1.72	8.62	3.45	0.00	0.00	3.45	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	0.00	3.45	5.17	0.00	0.00
311179.txt	1	1.79	0.89	0.89	0.00	0.00	0.00	7.14	0.00	0.00	0.89	0.00	7.14	0.00	1.79	1.79	3.57	0.00	1.79	2.68	0.00	0.00	0.89	1.79	0.00	5.36	0.00	2.68	13.39	0.00	0.00
31222.txt	1	1.92	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00
31582.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	1.25	0.00	0.00	1.25	0.00	2.50	7.50	0.00	0.00	7.50	0.00	0.00	11.25	0.00	0.00	11.25	0.00	0.00
315860.txt	1	2.50	2.50	0.00	0.00	0.00	0.00	7.50	0.00	0.00	0.00	0.00	22.50	2.50	5.00	0.00	10.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.50	0.00	10.00	0.00	0.00
316215.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.78	3.39	0.00	1.69	1.69	0.00	6.78	0.00	0.00	8.47	0.00	0.00
316424.txt	1	2.38	2.38	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	4.76	0.00	2.38	0.00	2.38	2.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	2.38	7.14	0.00	0.00
316688.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.94	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	2.94	0.00	0.00	0.00	0.00	0.00	0.00	2.94	0.00	0.00	2.94	0.00	0.00
317819.txt	1	2.33	0.00	2.33	0.00	0.00	2.33	1.16	0.00	0.00	0.00	0.00	6.98	1.16	0.00	1.16	3.49	1.16	2.33	3.49	0.00	1.16	1.16	1.16	0.00	2.33	0.00	4.65	4.65	0.00	1.16
318542.txt	1	0.75	0.75	0.00	0.00	0.00	0.00	1.49	0.00	0.00	0.00	0.00	5.97	1.49	2.99	0.00	1.49	0.00	0.00	0.75	0.00	0.00	0.00	0.75	0.00	5.22	0.00	0.00	13.43	0.00	0.00
319445.txt	1	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
322779.txt	1	3.53	3.53	0.00	0.00	0.00	0.00	7.06	0.00	0.00	0.00	0.00	10.59	1.18	1.18	1.18	7.06	0.00	4.71	7.06	1.18	0.00	4.71	1.18	0.00	4.71	0.00	0.00	5.88	0.00	0.00
323628.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	4.65	0.00	0.00	6.98	0.00	0.00
323645.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.65	0.00	5.88	1.96	3.92	1.96	3.92	1.96	0.00	0.00	0.00	0.00	1.96	1.96	0.00	0.00	5.88	0.00	0.00
323946.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.13	0.00	0.00	0.00	3.80	8.86	0.00	0.00	1.27	3.80	2.53	6.33	18.99	0.00	2.53	10.13	6.33	0.00	13.92	0.00	0.00	0.00	0.00	0.00
326002.txt	1	1.89	1.89	0.00	0.00	0.00	0.00	2.83	0.00	0.00	0.00	0.00	13.21	1.89	2.83	0.00	6.60	0.94	2.83	3.77	0.00	1.89	1.89	0.00	0.00	0.94	0.00	1.89	0.00	0.00	0.00
327025.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	5.13	2.56	0.00	2.56	0.00	0.00	0.00	0.00	5.13	0.00	0.00	5.13	0.00	0.00	7.69	0.00	0.00	2.56	0.00	0.00
327367.txt	1	2.13	2.13	0.00	0.00	0.00	0.00	10.64	0.00	0.00	0.00	0.00	19.15	2.13	6.38	2.13	8.51	0.00	4.26	0.00	0.00	0.00	0.00	0.00	0.00	4.26	0.00	0.00	0.00	0.00	0.00
328704.txt	1	1.82	1.82	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	1.82	5.45	1.82	0.00	0.00	3.64	0.00	1.82	14.55	3.64	3.64	5.45	3.64	0.00	3.64	3.64	0.00	0.00	0.00	0.00
329121.txt	1	4.67	4.67	0.00	0.00	0.00	0.00	18.69	0.93	0.00	0.00	0.00	18.69	3.74	2.80	0.93	9.35	0.93	4.67	9.35	8.41	0.00	0.93	0.93	0.00	0.00	7.48	0.00	5.61	0.00	0.00
331141.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	1.11	8.89	1.11	4.44	1.11	1.11	0.00	1.11	3.33	0.00	1.11	2.22	0.00	0.00	8.89	3.33	0.00	7.78	0.00	0.00
332248.txt	1	3.45	3.45	0.00	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00	8.05	0.00	0.00	0.00	1.15	4.60	2.30	5.75	0.00	1.15	3.45	2.30	0.00	2.30	2.30	1.15	0.00	0.00	0.00
332879.txt	1	2.53	2.53	0.00	0.00	0.00	0.00	2.53	0.00	0.00	0.00	0.00	10.13	3.80	5.06	0.00	0.00	0.00	1.27	2.53	0.00	1.27	1.27	1.27	0.00	3.80	0.00	0.00	0.00	0.00	0.00
344088.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	20.51	10.26	2.56	5.13	2.56	0.00	2.56	7.69	0.00	2.56	5.13	0.00	0.00	7.69	0.00	0.00	5.13	0.00	0.00
347632.txt	1	5.94	2.97	1.98	0.99	0.00	0.00	8.91	0.00	0.00	0.00	0.00	15.84	4.95	0.99	0.99	2.97	1.98	3.96	3.96	0.00	0.00	0.99	1.98	0.99	0.99	0.99	0.99	0.99	0.00	0.00
34876.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.06	1.01	0.00	0.00	1.01	8.08	1.01	4.04	0.00	5.05	0.00	2.02	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	2.02	2.02	0.00	0.00
351678.txt	1	4.26	4.26	0.00	0.00	0.00	0.00	4.26	0.00	0.00	0.00	0.00	2.13	0.00	0.00	2.13	0.00	0.00	0.00	4.26	4.26	0.00	0.00	0.00	0.00	10.64	0.00	0.00	2.13	0.00	0.00
355414.txt	1	6.56	6.56	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	11.48	0.00	0.00	1.64	6.56	3.28	4.92	0.00	0.00	0.00	0.00	0.00	0.00	16.39	0.00	0.00	14.75	0.00	0.00
359483.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.51	0.00	0.00	0.00	0.00	15.79	10.53	3.51	0.00	0.00	1.75	0.00	8.77	3.51	1.75	0.00	3.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00
360390.txt	1	1.80	1.80	0.00	0.00	0.00	0.00	3.60	0.00	0.00	0.00	0.00	4.50	0.00	1.80	1.80	2.70	0.00	0.90	6.31	0.90	0.00	2.70	3.60	0.00	0.00	0.90	0.90	0.00	0.00	0.00
361.txt	1	32.14	10.71	17.86	10.71	3.57	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
361473.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	14.00	0.00	2.00	4.00	4.00	6.00	6.00	12.00	0.00	4.00	8.00	4.00	0.00	10.00	0.00	0.00	2.00	0.00	0.00
362380.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.74	0.00	0.00	0.00	0.00	11.21	0.00	3.74	0.00	5.61	1.87	5.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.74	3.74	0.00	0.00	0.00
362845.txt	1	3.92	3.92	0.00	0.00	0.00	0.00	3.92	0.00	0.00	0.00	0.00	11.76	0.00	0.00	3.92	3.92	0.00	5.88	19.61	1.96	0.00	13.73	5.88	0.00	15.69	0.00	0.00	11.76	0.00	0.00
366289.txt	1	4.88	2.44	2.44	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.76	0.00	4.88	0.00	2.44	0.00	2.44	4.88	0.00	2.44	0.00	2.44	0.00	0.00	7.32	0.00	0.00	0.00	0.00
367290.txt	1	2.61	0.87	1.74	0.87	0.00	0.87	2.61	0.00	0.00	0.00	0.00	11.30	0.87	2.61	0.00	6.96	0.00	3.48	6.09	1.74	0.00	3.48	0.87	0.87	1.74	1.74	0.00	0.00	0.00	0.00
368117.txt	1	3.20	1.60	1.60	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00	8.80	0.00	0.80	1.60	4.80	1.60	4.80	4.80	0.00	1.60	0.00	1.60	1.60	6.40	0.00	0.00	2.40	0.00	0.00
374021.txt	1	2.99	2.99	0.00	0.00	0.00	0.00	13.43	0.00	1.49	0.00	0.00	5.97	0.00	1.49	0.00	2.99	1.49	2.99	14.93	7.46	0.00	7.46	1.49	2.99	1.49	0.00	0.00	5.97	0.00	0.00
374698.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.56	1.64	0.00	3.28	0.00	0.00
375891.txt	1	2.59	1.72	0.86	0.00	0.00	0.86	11.21	0.00	0.00	0.00	0.00	7.76	0.00	3.45	1.72	0.86	1.72	1.72	2.59	0.00	0.00	0.86	1.72	0.00	0.86	0.86	6.90	0.00	0.00	0.00
37669.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.77	1.89	0.00	0.00	0.00	0.00	1.89	7.55	0.00	0.00	7.55	0.00	0.00	32.08	0.00	0.00	11.32	0.00	0.00
381361.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.93	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	1.79	0.00	0.00	8.93	1.79	3.57	5.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
381715.txt	1	3.57	3.57	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	3.57	0.00	1.79	0.00	1.79	0.00	0.00	5.36	0.00	0.00	3.57	0.00	1.79	0.00	0.00	3.57	3.57	0.00	0.00
